最热图片地址,最热热度,最热歌曲名,最热来自,最热类型,最新图片地址,最新热度,最新歌曲名,最新来自,最新类型
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6a7cf48e282ac2cdbb033e0d50b47626.jpg@s_1,w_300,h_300",10万,"三生阴晴圆缺,一朝悲欢离合",by , 多的是气质,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6a7cf48e282ac2cdbb033e0d50b47626.jpg@s_1,w_300,h_300",10万,"三生阴晴圆缺,一朝悲欢离合",by , 多的是气质
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f9b1b5c2292358429bfdff62da95e408.jpg@s_1,w_300,h_300",15万,儿歌大全：相亲相爱一家人,by , 只吃胡萝卜,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f9b1b5c2292358429bfdff62da95e408.jpg@s_1,w_300,h_300",15万,儿歌大全：相亲相爱一家人,by , 只吃胡萝卜
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1eb60b56dd37a8ff45b00a867dae50e1.jpg@s_1,w_300,h_300",13万,古风奏，不负如来不负卿,by , 竹外桃花三两枝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1eb60b56dd37a8ff45b00a867dae50e1.jpg@s_1,w_300,h_300",13万,古风奏，不负如来不负卿,by , 竹外桃花三两枝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/07771355c0627d42443d1755030335c8.jpg@s_1,w_300,h_300",9万,声色江湖梦中闻,by , 太合音乐人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/07771355c0627d42443d1755030335c8.jpg@s_1,w_300,h_300",9万,声色江湖梦中闻,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6a7ab1a6aa2ab38a542b58bd23dae588.jpg@s_1,w_300,h_300",6万,花开终是落，花落终成空,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6a7ab1a6aa2ab38a542b58bd23dae588.jpg@s_1,w_300,h_300",6万,花开终是落，花落终成空,by , 繁花过眼开一季
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a14a3bc9409803d34cccc7d5456fdb57.jpg@s_1,w_300,h_300",10万,红尘紫陌，纵寻千百度,by , 陌咩咩,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a14a3bc9409803d34cccc7d5456fdb57.jpg@s_1,w_300,h_300",10万,红尘紫陌，纵寻千百度,by , 陌咩咩
"http://musicugc.qianqian.com/ugcdiy/pic/6006d1bd3f0d9dbea02eb38b6d182dd8.jpg@s_1,w_300,h_300",7万,各大综艺节目超好听主题曲,by , 我还是个宝宝,"http://musicugc.qianqian.com/ugcdiy/pic/6006d1bd3f0d9dbea02eb38b6d182dd8.jpg@s_1,w_300,h_300",7万,各大综艺节目超好听主题曲,by , 我还是个宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7202de1dc11e6e42753f3bd550519ab1.jpg@s_1,w_300,h_300",8万,中国风|执笔写繁华，落笔余沧桑,by , 傲娇娇,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7202de1dc11e6e42753f3bd550519ab1.jpg@s_1,w_300,h_300",8万,中国风|执笔写繁华，落笔余沧桑,by , 傲娇娇
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/31b4da1a20f3b6242a323a29302d304c.jpg@s_1,w_300,h_300",9万,居家必备宅族音乐,by , 我是你的小宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/31b4da1a20f3b6242a323a29302d304c.jpg@s_1,w_300,h_300",9万,居家必备宅族音乐,by , 我是你的小宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c26ca19d685ca3848f1a5b6ad21a7284.jpg@s_1,w_300,h_300",9万,一见倾心，一眼万年,by , icon迷妹,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c26ca19d685ca3848f1a5b6ad21a7284.jpg@s_1,w_300,h_300",9万,一见倾心，一眼万年,by , icon迷妹
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a02b50d3f691299ae7a4bc1f80279636.jpg@s_1,w_300,h_300",9万,4分钟听完一部影视剧,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a02b50d3f691299ae7a4bc1f80279636.jpg@s_1,w_300,h_300",9万,4分钟听完一部影视剧,by , 看不惯我就来打我啊
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/927b625ba79f6ed5d65594557b8d3685.jpg@s_1,w_300,h_300",4万,不同的故事，不同的风景,by , icon迷妹,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/927b625ba79f6ed5d65594557b8d3685.jpg@s_1,w_300,h_300",4万,不同的故事，不同的风景,by , icon迷妹
"http://hiphotos.qianqian.com/ting/pic/item/c9fcc3cec3fdfc035fa82ed5d33f8794a5c2268f.jpg@s_1,w_300,h_300",7万,我们也是歌手,by , 太合音乐人,"http://hiphotos.qianqian.com/ting/pic/item/c9fcc3cec3fdfc035fa82ed5d33f8794a5c2268f.jpg@s_1,w_300,h_300",7万,我们也是歌手,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7f9bf9e7a475c7a20f3f11599882a759.jpg@s_1,w_300,h_300",4万,对话对酒，落梅成仇,by , 多的是气质,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7f9bf9e7a475c7a20f3f11599882a759.jpg@s_1,w_300,h_300",4万,对话对酒，落梅成仇,by , 多的是气质
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/239d437053d84fb56d0577181bd5b561.jpg@s_1,w_300,h_300",7万,煮酒一盏，山雨欲来风满楼,by , 弱水悠悠,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/239d437053d84fb56d0577181bd5b561.jpg@s_1,w_300,h_300",7万,煮酒一盏，山雨欲来风满楼,by , 弱水悠悠
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/89927c094e42ecc490e1b8079bfd9b66.jpg@s_1,w_300,h_300",4万,「古风恋曲」三千世界鸦杀尽,by , 陌咩咩,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/89927c094e42ecc490e1b8079bfd9b66.jpg@s_1,w_300,h_300",4万,「古风恋曲」三千世界鸦杀尽,by , 陌咩咩
"http://musicugc.qianqian.com/ugcdiy/pic/631e71dd386984c2f4d22e7cb614a35f.jpg@s_1,w_300,h_300",12万,「冷门华语」不曾被发现的秘密,by , 弱水悠悠,"http://musicugc.qianqian.com/ugcdiy/pic/631e71dd386984c2f4d22e7cb614a35f.jpg@s_1,w_300,h_300",12万,「冷门华语」不曾被发现的秘密,by , 弱水悠悠
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e0489379527d36f1f6b14d5218d9a453.jpg@s_1,w_300,h_300",9万,【中文嘻哈】今天你freestyle了吗？,by , 爱听黑炮的兔子哥,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e0489379527d36f1f6b14d5218d9a453.jpg@s_1,w_300,h_300",9万,【中文嘻哈】今天你freestyle了吗？,by , 爱听黑炮的兔子哥
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/49c0bfa9b7ad7f40d55d5fe5b228bc05.jpg@s_1,w_300,h_300",4万,将故事写成民谣 唱给你,by , 弱水悠悠,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/49c0bfa9b7ad7f40d55d5fe5b228bc05.jpg@s_1,w_300,h_300",4万,将故事写成民谣 唱给你,by , 弱水悠悠
"http://hiphotos.qianqian.com/ting/pic/item/3c6d55fbb2fb431681310bcd27a4462309f7d35f.jpg@s_1,w_300,h_300",2万,一周音乐热Vol.23,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/3c6d55fbb2fb431681310bcd27a4462309f7d35f.jpg@s_1,w_300,h_300",2万,一周音乐热Vol.23,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/440a326ccddd9da522c9311029ee1d5e.jpg@s_1,w_300,h_300",8万,静水流深，沧笙踏歌,by , 熊本boy,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/440a326ccddd9da522c9311029ee1d5e.jpg@s_1,w_300,h_300",8万,静水流深，沧笙踏歌,by , 熊本boy
"http://musicugc.qianqian.com/ugcdiy/pic/4b3520281c240d69e1b7ee8a76cacc7a.jpg@s_1,w_300,h_300",6万,古风词曲里的侠骨柔肠,by , 竹外桃花三两枝,"http://musicugc.qianqian.com/ugcdiy/pic/4b3520281c240d69e1b7ee8a76cacc7a.jpg@s_1,w_300,h_300",6万,古风词曲里的侠骨柔肠,by , 竹外桃花三两枝
"http://hiphotos.qianqian.com/ting/pic/item/72f082025aafa40f964ef54bad64034f79f0199f.jpg@s_1,w_300,h_300",26万,歌到深秋梦始回,by , 太合音乐人,"http://hiphotos.qianqian.com/ting/pic/item/72f082025aafa40f964ef54bad64034f79f0199f.jpg@s_1,w_300,h_300",26万,歌到深秋梦始回,by , 太合音乐人
"http://musicugc.qianqian.com/ugcdiy/pic/62ff3dfb9b756e35286bbc0a7573d08d.jpg@s_1,w_300,h_300",8万,三月你好：愿时光不负努力，青春不负自己,by , 繁花过眼开一季,"http://musicugc.qianqian.com/ugcdiy/pic/62ff3dfb9b756e35286bbc0a7573d08d.jpg@s_1,w_300,h_300",8万,三月你好：愿时光不负努力，青春不负自己,by , 繁花过眼开一季
"http://hiphotos.qianqian.com/ting/pic/item/f9198618367adab4f43464a08dd4b31c8601e469.jpg@s_1,w_300,h_300",21万,陈楚生——他后来的音乐故事,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/f9198618367adab4f43464a08dd4b31c8601e469.jpg@s_1,w_300,h_300",21万,陈楚生——他后来的音乐故事,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/57ecaa736889058413a1a880fba00dc4.jpg@s_1,w_300,h_300",4万,悲伤时的阳光,by , 青柠檬之恋,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/57ecaa736889058413a1a880fba00dc4.jpg@s_1,w_300,h_300",4万,悲伤时的阳光,by , 青柠檬之恋
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/4d2faf969a040cd92ae403ccfd2fefb9.jpg@s_1,w_300,h_300",7万,校园民谣 | 可以循环一天的青春回忆,by , 游戏阿宅菌,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/4d2faf969a040cd92ae403ccfd2fefb9.jpg@s_1,w_300,h_300",7万,校园民谣 | 可以循环一天的青春回忆,by , 游戏阿宅菌
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f73e1ba3e044551009ac619af6a23cab.jpg@s_1,w_300,h_300",7万,寂寞空庭春欲晚,by , 洛萌喵喵,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f73e1ba3e044551009ac619af6a23cab.jpg@s_1,w_300,h_300",7万,寂寞空庭春欲晚,by , 洛萌喵喵
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/35c68ec10dc1fc4e3456dfd8b4eab401.jpg@s_1,w_300,h_300",6万,摇滚是你的态度,by , 傲娇娇,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/35c68ec10dc1fc4e3456dfd8b4eab401.jpg@s_1,w_300,h_300",6万,摇滚是你的态度,by , 傲娇娇
"http://musicugc.qianqian.com/ugcdiy/pic/eabfca4fe87bdd01cd0b07d37980aaf2.jpg@s_1,w_300,h_300",8万,春节贺岁歌曲，感受浓浓年味！,by , 我还是个宝宝,"http://musicugc.qianqian.com/ugcdiy/pic/eabfca4fe87bdd01cd0b07d37980aaf2.jpg@s_1,w_300,h_300",8万,春节贺岁歌曲，感受浓浓年味！,by , 我还是个宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f84bf8512294cde7343fc02da85fa312.jpg@s_1,w_300,h_300",3万,【华语】文艺青年音乐指南,by , 竹外桃花三两枝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f84bf8512294cde7343fc02da85fa312.jpg@s_1,w_300,h_300",3万,【华语】文艺青年音乐指南,by , 竹外桃花三两枝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd6ba9cbbd9630c2e00435f8a9a8db2b.jpg@s_1,w_300,h_300",1万,谁说女生文科料？理工照样玩的6！,by , King榜,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd6ba9cbbd9630c2e00435f8a9a8db2b.jpg@s_1,w_300,h_300",1万,谁说女生文科料？理工照样玩的6！,by , King榜
"http://musicugc.qianqian.com/ugcdiy/pic/5151f5c14ef6d804be64a445019bde13.jpg@s_1,w_300,h_300",4万,就喜欢有颜又有实力的90后,by , icon迷妹,"http://musicugc.qianqian.com/ugcdiy/pic/5151f5c14ef6d804be64a445019bde13.jpg@s_1,w_300,h_300",4万,就喜欢有颜又有实力的90后,by , icon迷妹
"http://musicugc.qianqian.com/ugcdiy/pic/7ed6406ee02a216d7acb6db54459e956.jpg@s_1,w_300,h_300",8万,2017华语乐坛不可不听的好歌精选,by , 刘珂矣,"http://musicugc.qianqian.com/ugcdiy/pic/7ed6406ee02a216d7acb6db54459e956.jpg@s_1,w_300,h_300",8万,2017华语乐坛不可不听的好歌精选,by , 刘珂矣
"http://musicugc.qianqian.com/ugcdiy/pic/abaa17d1fd3345e50c64cbd1b3b741a8.jpg@s_1,w_300,h_300",13万,2017年度华语新歌Top50,by , 歌单实验室,"http://musicugc.qianqian.com/ugcdiy/pic/abaa17d1fd3345e50c64cbd1b3b741a8.jpg@s_1,w_300,h_300",13万,2017年度华语新歌Top50,by , 歌单实验室
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8d11f6b3537949203afb2e7fb16f4b7e.jpg@s_1,w_300,h_300",14万,春节看电影，这些歌必须听,by , 我还是个宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8d11f6b3537949203afb2e7fb16f4b7e.jpg@s_1,w_300,h_300",14万,春节看电影，这些歌必须听,by , 我还是个宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3da212b5f080f6a4d6cb1c2f18fe58df.jpg@s_1,w_300,h_300",13万,国漫音乐·王者归来,by , 傲娇娇,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3da212b5f080f6a4d6cb1c2f18fe58df.jpg@s_1,w_300,h_300",13万,国漫音乐·王者归来,by , 傲娇娇
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8dbd08dc4313cde98a8b9cf8d967c88b.jpg@s_1,w_300,h_300",18万,中国风里饰藏的缠绵爱意,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8dbd08dc4313cde98a8b9cf8d967c88b.jpg@s_1,w_300,h_300",18万,中国风里饰藏的缠绵爱意,by , 繁花过眼开一季
"http://musicugc.qianqian.com/ugcdiy/pic/be9da9d2f257ca2027fa07df0c7afd4f.jpg@s_1,w_300,h_300",12万,曾经的歌，网络的热搜,by , 风一样的小汉子,"http://musicugc.qianqian.com/ugcdiy/pic/be9da9d2f257ca2027fa07df0c7afd4f.jpg@s_1,w_300,h_300",12万,曾经的歌，网络的热搜,by , 风一样的小汉子
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f00fef23016e7aed0c5a34bb6e80ab2b.jpg@s_1,w_300,h_300",6万,岁月在墙上剥落 看见小时候,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f00fef23016e7aed0c5a34bb6e80ab2b.jpg@s_1,w_300,h_300",6万,岁月在墙上剥落 看见小时候,by , 繁花过眼开一季
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f30739169c38ad88cf165c2bf8aaa973.jpg@s_1,w_300,h_300",8万,一人一首古风曲,by , 竹外桃花三两枝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f30739169c38ad88cf165c2bf8aaa973.jpg@s_1,w_300,h_300",8万,一人一首古风曲,by , 竹外桃花三两枝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b4d8279d9bfe1dc7bf40cea6c0f22d75.jpg@s_1,w_300,h_300",3万,赠君一曲，不问曲终人聚散,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b4d8279d9bfe1dc7bf40cea6c0f22d75.jpg@s_1,w_300,h_300",3万,赠君一曲，不问曲终人聚散,by , 看不惯我就来打我啊
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a02b50d3f691299ae7a4bc1f80279636.jpg@s_1,w_300,h_300",9万,4分钟听完一部影视剧,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a02b50d3f691299ae7a4bc1f80279636.jpg@s_1,w_300,h_300",9万,4分钟听完一部影视剧,by , 看不惯我就来打我啊
"http://musicugc.qianqian.com/ugcdiy/pic/309d0155365d211958b44fe295199311.jpg@s_1,w_300,h_300",7万,「古风」白月清晖，流觞曲水,by , 竹外桃花三两枝,"http://musicugc.qianqian.com/ugcdiy/pic/309d0155365d211958b44fe295199311.jpg@s_1,w_300,h_300",7万,「古风」白月清晖，流觞曲水,by , 竹外桃花三两枝
"http://hiphotos.qianqian.com/ting/pic/item/060828381f30e924b5c5ae424b086e061d95f75b.jpg@s_1,w_300,h_300",4176,听声音猜明星｜实力组,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/060828381f30e924b5c5ae424b086e061d95f75b.jpg@s_1,w_300,h_300",4176,听声音猜明星｜实力组,by , 千千音乐
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_e909137a7f0ac03025a7d29ae60eabb0.jpg@s_1,w_300,h_300",11万,行走在路上，一路好风光,by , 带着音乐去旅行,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_e909137a7f0ac03025a7d29ae60eabb0.jpg@s_1,w_300,h_300",11万,行走在路上，一路好风光,by , 带着音乐去旅行
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b60ff2775326c1982e0cc085ab870054.jpg@s_1,w_300,h_300",18万,盘点最值得一听的影视主题曲,by , 傲娇娇,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b60ff2775326c1982e0cc085ab870054.jpg@s_1,w_300,h_300",18万,盘点最值得一听的影视主题曲,by , 傲娇娇
"http://musicugc.qianqian.com/ugcdiy/pic/c70dd2f4948855f0172fa6bf01cb44fe.jpg@s_1,w_300,h_300",5万,送给家人的亲情恋曲,by , 周截棍的双杰伦,"http://musicugc.qianqian.com/ugcdiy/pic/c70dd2f4948855f0172fa6bf01cb44fe.jpg@s_1,w_300,h_300",5万,送给家人的亲情恋曲,by , 周截棍的双杰伦
"http://musicugc.qianqian.com/ugcdiy/pic/d616791655bda1f80ce39d7f63981250.jpg@s_1,w_300,h_300",28万,让孩子快乐的儿童舞蹈歌曲,by , 开森笨小孩儿,"http://musicugc.qianqian.com/ugcdiy/pic/d616791655bda1f80ce39d7f63981250.jpg@s_1,w_300,h_300",28万,让孩子快乐的儿童舞蹈歌曲,by , 开森笨小孩儿
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_f043a8f39058efea263ca2d34d0fb154.jpg@s_1,w_300,h_300",148万,你我都单曲循环过的流行歌,by , 千千音乐,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_f043a8f39058efea263ca2d34d0fb154.jpg@s_1,w_300,h_300",148万,你我都单曲循环过的流行歌,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/2e695f152b026d71eda6aa6e868c1538.jpg@s_1,w_300,h_300",6万,中国风|月夜秋凉好断肠,by , 爱吃饭团的小泽泽,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/2e695f152b026d71eda6aa6e868c1538.jpg@s_1,w_300,h_300",6万,中国风|月夜秋凉好断肠,by , 爱吃饭团的小泽泽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1fd49a5a082b27326eee72767d988a62.jpg@s_1,w_300,h_300",7万,华语独立女声，她们有的是故事,by , 爱吃饭团的小泽泽,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1fd49a5a082b27326eee72767d988a62.jpg@s_1,w_300,h_300",7万,华语独立女声，她们有的是故事,by , 爱吃饭团的小泽泽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7075e06d410ee498f20775b3e11b0caf.jpg@s_1,w_300,h_300",5万,精选华语创作20首 - 为华语喝彩,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7075e06d410ee498f20775b3e11b0caf.jpg@s_1,w_300,h_300",5万,精选华语创作20首 - 为华语喝彩,by , 你妹是个好姑娘
"http://hiphotos.qianqian.com/ting/pic/item/54fbb2fb43166d22269cea7b432309f79152d272.jpg@s_1,w_300,h_300",36万,剑啸江湖,by , 太合音乐人,"http://hiphotos.qianqian.com/ting/pic/item/54fbb2fb43166d22269cea7b432309f79152d272.jpg@s_1,w_300,h_300",36万,剑啸江湖,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e40ee938979f9f555ccbe61928199dc3.jpg@s_1,w_300,h_300",8万,唱罢新词又一年,by , 太合音乐人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e40ee938979f9f555ccbe61928199dc3.jpg@s_1,w_300,h_300",8万,唱罢新词又一年,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/477ca288c63542ed81a077ec2d792010.jpg@s_1,w_300,h_300",25万,醉美大草原，蓝天和白云,by , 我是你的小宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/477ca288c63542ed81a077ec2d792010.jpg@s_1,w_300,h_300",25万,醉美大草原，蓝天和白云,by , 我是你的小宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0a51551630cdde271f02274444c9c462.jpg@s_1,w_300,h_300",4万,华尔兹 | 消疲音药你要不要？,by , 巨蟹座孤独的小女孩,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0a51551630cdde271f02274444c9c462.jpg@s_1,w_300,h_300",4万,华尔兹 | 消疲音药你要不要？,by , 巨蟹座孤独的小女孩
"http://musicugc.qianqian.com/ugcdiy/pic/abaa17d1fd3345e50c64cbd1b3b741a8.jpg@s_1,w_300,h_300",13万,2017年度华语新歌Top50,by , 歌单实验室,"http://musicugc.qianqian.com/ugcdiy/pic/abaa17d1fd3345e50c64cbd1b3b741a8.jpg@s_1,w_300,h_300",13万,2017年度华语新歌Top50,by , 歌单实验室
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/194131bc8c980e22eb7e7afc89797a70.jpg@s_1,w_300,h_300",2万,说唱的艺术，不只是押韵,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/194131bc8c980e22eb7e7afc89797a70.jpg@s_1,w_300,h_300",2万,说唱的艺术，不只是押韵,by , 看不惯我就来打我啊
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6f03c431bffa929654b28e2241973d86.jpg@s_1,w_300,h_300",7万,【古风】日日思君朝与暮,by , 竹外桃花三两枝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6f03c431bffa929654b28e2241973d86.jpg@s_1,w_300,h_300",7万,【古风】日日思君朝与暮,by , 竹外桃花三两枝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8e2f646e10c426ded7e8d0b4bbb5487b.jpg@s_1,w_300,h_300",8万,一曲离歌叹流年,by , 多的是气质,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/8e2f646e10c426ded7e8d0b4bbb5487b.jpg@s_1,w_300,h_300",8万,一曲离歌叹流年,by , 多的是气质
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/955ca84e4e3609bded2d704768899586.jpg@s_1,w_300,h_300",3万,古风歌中的明月光：月华照千里，相思只一寸,by , 太合音乐人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/955ca84e4e3609bded2d704768899586.jpg@s_1,w_300,h_300",3万,古风歌中的明月光：月华照千里，相思只一寸,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/fd45edd2b424a954cef0db40e2435408.jpg@s_1,w_300,h_300",6万,听完这些再到草原上去浪~,by , 企鹅老大,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/fd45edd2b424a954cef0db40e2435408.jpg@s_1,w_300,h_300",6万,听完这些再到草原上去浪~,by , 企鹅老大
"http://hiphotos.qianqian.com/ting/pic/item/622762d0f703918fa7af289d563d269759eec46e.jpg@s_1,w_300,h_300",16万,三月里，歌声明媚,by , 太合音乐人,"http://hiphotos.qianqian.com/ting/pic/item/622762d0f703918fa7af289d563d269759eec46e.jpg@s_1,w_300,h_300",16万,三月里，歌声明媚,by , 太合音乐人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/4310f77976ce0c06863426574f444700.jpg@s_1,w_300,h_300",10万,我有一壶酒，足以慰风尘,by , 洛萌喵喵,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/4310f77976ce0c06863426574f444700.jpg@s_1,w_300,h_300",10万,我有一壶酒，足以慰风尘,by , 洛萌喵喵
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_7e5925bd2faa3512c6cc8ed9e9df13df.jpg@s_1,w_300,h_300",11万,精选广场舞音乐,by , 爱听黑炮的兔子哥,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_7e5925bd2faa3512c6cc8ed9e9df13df.jpg@s_1,w_300,h_300",11万,精选广场舞音乐,by , 爱听黑炮的兔子哥
"http://musicugc.qianqian.com/ugcdiy/pic/7a79f7b117c4e6966964ac0da5093e37.jpg@s_1,w_300,h_300",9万,甜蜜小情歌，我要去表白,by , 爱吃饭团的小泽泽,"http://musicugc.qianqian.com/ugcdiy/pic/7a79f7b117c4e6966964ac0da5093e37.jpg@s_1,w_300,h_300",9万,甜蜜小情歌，我要去表白,by , 爱吃饭团的小泽泽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6bdf08d0805bf0883cf396e18641c38a.jpg@s_1,w_300,h_300",3万,华语|盲目平淡喜欢，一滴点波澜,by , 熊本boy,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6bdf08d0805bf0883cf396e18641c38a.jpg@s_1,w_300,h_300",3万,华语|盲目平淡喜欢，一滴点波澜,by , 熊本boy
